,label,data
1,0,배우도 하네
2,0,아 진짜 허무하다 미치게 하네
3,0,안 하네
4,0,진짜 잘 하네
5,0,아 아줌마 아줌마 하네
6,0,어 좀 뻘소리 하네
7,0,단백질 보충 많이 하네
8,0,다 있긴 하네
9,0,어우 잘 하네
10,0,아 아무도 대꾸 안 하네
11,0,임페리얼도 오만 원밖에 안 하네
12,0,아 오늘 경기 잘 하네
13,0,어려 어려운 말 하네
14,0,정말 잘난 척을 하네
15,0,별로 대화를 안 하네
16,0,빨리두 하셨네
17,0,많이 하셨네
18,0,잘 해야겠네
19,0,이십 개 해야겠네
20,0,학술적인 얘기를 해야겠네
21,0,전형적인 핵가족이네
22,0, 했겠네
23,0,열심히 했네
24,0,많이 했네
25,0,유명한 거 별루 안 했네
26,0,잘 했네
28,0,들었는데 그 다음에 안 했네
29,0,많이 했네
30,0,공부 많이 했네
31,0,여기 했네
32,0,그래 그럼 잘 했네
33,0,오 그 오 언니는 또 이해를 했네
34,0,야 많이 했네
35,0,잘 했네
36,0,많이 했네
37,0,그럼 계속 부대껴야 했었네
38,0,군대 가기 전에 아무리 좋아도 말짱 헛거네
39,0,헷깔리네
40,0,어떻게 보면 현실적이네
41,0,현역이네
42,0,이런 화이트데이네
43,0,게다가 또 이학년 때 회장이었네
44,0,사일구는 휘날레네
45,0,현대판 흥보전이네
46,0,흥보전이네
47,0,야 나는 그 그거 희한하네
48,0,힘드네
49,0,너는 컨닝이 좀 힘들겠네
0,0,얘기를 하는 거는 되게 진심 같앴다
1,0,야 그래도 별 별 일곱 개다
2,0,세 개다
3,0,아 의자는 네 개였다
4,0,안 그럼 모를 거다
5,0,근데 저쪽 땅은 다 남의 거다
6,0,그 다음 이게 그 중간 거다
7,0,밥 사 주는 거다
8,0,뭐 나 부르는 줄 알구 이렇게 쳐다보고 뭐 그런 거다
9,0,몸무게 육십 키로 안 나갈 거다
10,0,비가 억수로 오는 거다
11,0,나는 생각을 갖고 뭐 하는 거다
12,0,얘길 할 거다
13,0,우리는 자발적으로 선택한 거다
14,0,일이 일이를 딱 다 묶는 거다
15,0,펜대 굴리는 게 제일 좋은 거다
16,0,웃으면서 이렇게 얘기했는데 이 여자가 난 싫다고 분명히 얘기를 했는데 당신 친구가 불 보낸 거다
17,0,자기는 안 받을 거다
18,0,아마 지금 고민이 좀 많을 거다
19,0,이게 틀린 거다
20,0,이거 진짜 추한 거다
21,0,크기로 나눠 주는 거다
22,0,여론 조사 같이 일부를 조사하는 거다
23,0,저기 아 아 저 옛날 거다
24,0,음 저 대통령 되면 오히려 나라가 더 혼란스러워질 거다
25,0,엘고어가 자기 편을 잘 못 챙겨서 그런 거다
26,0,당신이 설득을 해 봐라 우리 셋은 당신의 팬이니까 막 그 말은 들을 거다
27,0,그 얘기를 해 가지구 들어온 거다
28,0,아 이거 저기 거다
29,0,만약에 부부라면은 분명히 이렇게 오래된 부부라면은 이런 정도에 권태기는 올 거다
30,0,그럼 붙는 거다
31,0,어이가 뺨을 때려 막 이러 이러는데 흥얼흥얼 막 거렸다
32,0,아이 그거 너무 거만하다
33,0,저 여자가 아 저 여잔 줄 알고 쏜 거였다
34,0,거칠다
35,0,이번에도 또 걸렸다
36,0,한 삼십 분 걸리겠다
37,0,나 같으면 걸어가겠다
38,0,하는 것이다
39,0,근까 이거는 비즈니스맨을 위한 것이다
40,0,이런  것이다
41,0,어떤 모집단의 분포를 나타낸 것이다
42,0,공학용 계산기라고 하는 것이다
43,0,올바를 것이다
44,0,동력을 제공하는 것이다
45,0,즉 모순의 과정에 의한 것이다
46,0,단지 역사적 변화들의 집합체에 의해 나타난 것이다
47,0,모던 에이지를 밀어내고 시작한 것이다
48,0,근대 시기를 지나고 나서 나온 것이다
49,0,그것은 미래에 가능한 일일 것이다
0,0,뭐 지구 온난화 이야기까지 나왔다
1,0,물랑루즈 오에스티 투가 나왔다
2,0,반지 나왔다
3,0,잘 나왔다
4,0,배가 고파서 철판볶음밥이 먹고 싶어서 혼자 들어가서 볶음밥을 먹고 딱 나왔다
5,0,아 뭐 어떤 주제가 나와도 난감하다
6,0,좀 난감하다
7,0,오티 가서 난감했다
8,0,방송국에서 터지면 난리다
9,0,고발해야 된다 난리다
10,0,맨날 저보구 막 날씬하다
11,0,너 나갔으니까 인제 나두 이주 남았다
12,0,난 진짜 뭐 빽두 아닌데 어떻게 운 좋아서 군단에 남았다야
13,0,엄청 남았다
14,0,민준 오빠 뭐 제대할 날 얼마 안 남었다
15,0,손님들이 구경하다가 이제는 갔어 다 우리만 남었다
16,0,그 남자다
17,0,보시는 게 낫겠다
18,0,좀 낫다
19,0,훈련 조교가 차라리 낫긴 낫다
20,0,그게 더 낫다
21,0,이게 낫다
22,0,이게 낫다
23,0,나가는 게 낫다
24,0,그래도 다른 예물보다 낫다
25,0,던킨도너츠보단 낫다
26,0,진짜 너 말 들어 보니까 너도 화가 났겟다
27,0,야 큰일 났다
28,0,기억이 안 났었는데 아 맞다 하고 생각이 났다
29,0,이제 큰일 났다
30,0,나는 또 나름대로 신이 났다
31,0,애를 둘 났는데 별 문제 없이 났다
32,0,흡수율이 낮다
33,0,낮다
34,0,이십육 개월이면 빨리 하면 애 셋두 낳겠다
35,0,난 십육만 원 주고 난 매직 할 엄두도 못 내겠다
36,0,딱 내려 같이 내렸다
37,0,다 짤라 냈겠다
38,0,야야 술값 오천 원 냈다
39,0,자기가 어떤 걸 딱 냈다
40,0,그게 너무하다
41,0,너무하다
42,0,어 너무하다
43,0,그냥 마음으로 생각할 때는 아 너무했다
44,0,아 너무했다
45,0,아 안 변해 안 변해 너무했다
46,0,애들한텐 너무했다
47,0,아 너무했다
48,0,그래도 너무했다
49,0,삼학년 일학기 때 사점 영을 넘었다
0,0,저 정도면 사귈 만하다
1,0,그냥이란 말 되게 많겠다
2,0,아 사람 많겠다
3,0,진짜 많다
5,0,근대성이 가지고 있는 다의성을 설명하기 복잡하고 논쟁의 여지가 많다
6,0,같은 말이라도 주름이 너무 많다
7,0,하다 되게 많다
8,0,요새 좋은 건 비싼 게 더 많다
9,0,진짜 많다
10,0,가운데 승자 들어가는 사람이 노래도 잘 부르고 인기도 많다
11,0,티비 되게 많다
12,0,아 나보단 한 살 더 많다
13,0,야 이거 밥도 되게 많다
14,0,이제 타임키즈가 훨씬 많다
15,0,돈도 진짜 많다
16,0,주중에는 되게 많다
17,0,방독면 분량이 되게 많다
18,0,그런 거지만 그래도 하면서 진짜 스트레스가 많았다
19,0,진짜 장난 아니게 인기 많았다
20,0,너희가 더 말랐다
21,0,피에스비아인트호벤이 지금 페예노르트에 그 완전히 작전에 말렸다
22,0,그거 보지 말아야겠다
23,0,여기 오지 말아야겠다
24,0,읽다가 말았다
25,0,그 근 맞는 말이다
26,0,선교하는 데 도움 된다는 건 맞는 말이다
27,0,어 참 좋은 말이다
28,0,이거 많이 들어 본 말투다
29,0,어 구수하고 맛있겠다
30,0,여기다가 떡볶이를 넣으면 되게 맛있겠다
31,0,여기다가 떡볶이 넣으믄 되게 맛있겠다
32,0,맛있겠다
34,0,되게 맛있겠다
35,0,고기 맛있다
36,0,이거 너무 맛있다야
37,0,맛있다
38,0,그래 맛있다
39,0,도라지 맛있다
40,0,쵸코렛 맛있다
41,0,맛있다
42,0,아우 맛있다
44,0,음 맛있다
45,0,확실히 맛있다
46,0,하구 나서 그 뜨거울 때 위에다 케찹 뿌려 먹으면 진짜 맛있다
49,0,여기 냉면 더 맛있어졌다
0,0,아 물랑루즈도 재밌게 봤다
1,0,그걸 재밌다는 애는 너 처음 봤다
2,0,이렇게 물어 봤다
3,0,내 참 좋게 봤다
4,0,강남역 사는 사람 처음 봤다
5,0,그래서 전화번호까지 물어 물어 봤다
6,0,글구 대학교 일이학년 때 신문을 많이 봤다
7,0,내리면서 차 번호를 딱 봤다
8,0,얘 안 가 봤다
9,0,별루 많이 안 가 봤다
10,0,나 그쪽을 전혀 안 가 봤다
11,0,형 옷을 봤다
12,0,어 나 진짜 못 못 봤다
13,0,두 개밖에 안 다녀 봤다
14,0,아 그것두 봤다
15,0,그래서 내가 왜 그러냐구 물어 봤다
16,0,봤다
17,0,나는 며칠 전에 그런 신문 기사 봤다
18,0,누구랑 같이 보자 그러면 욕먹겠다 싶어 가지구 그냥 개봉날 혼자 예매해 가지구 가서 봤다
19,0,테레비젼 만화두 잘 안 봤다
20,0,나 사실 어렸을 때 만화 잘 안 봤다
21,0,홍콩 마스크를 한번 봐 봤다
22,0,다른 거 봤다
23,0,매트릭스를 봤다
24,0,난 사실 매트릭스 일을 안 봤다
25,0,뭐 이런 식으로 물어 봤다
26,0,내가 전화벨 소리를 오죽하면 세 봤다
27,0,내 친구하구 둘이서 이제 물어 봤다
28,0,근데 얼마 전에 오빠랑 같이 극장에서 살인의추억 봤었다
29,0,일이년 전에 봤었다
30,0,부담되겠다
31,0,아빠가 끼익 밟고서는 딱 부딪쳤다
32,0,부럽다
33,0,난 그런 사람들 보면 너무 부럽다
34,0,근데요 솔직히 실질적으로 병력이 부족하다
35,0,역동성과 시공간을 초월하는 통제가 부족하다
36,0,뭐 다음에는 북한이다
37,0,뭐 이제는 북한이다라고
38,0,그서 장소로부터 공간을 분리했다
39,0,그 집에 불났다
40,0,아 이름 불렸다
41,0,야 불쌍하다
42,0,아 진짜 불쌍하다
43,0,진짜 많이 불었다
44,0,보기가 좀 불편하다
45,0,아 도 붙었다
46,0,내가 어제 그 스누피 스티커 사 가지고 기뻐서 붙였다
47,0,일단은 뭐 하기야 그게 올여름 블럭뻐스터였다
48,0,맞어 맞어 이 스타일 좀 비슷하다
49,0,비싸겠다
0,0,되게 막 되게 유치하다
1,0,뭐 엄마 아빠 세대니까 아직은 보수적이니까 그런데 난 그것두 좀 의심스럽다
2,0,그까 외국이랑 자주 비교를 하면서 우리는 한국인들이 너무 부모 의존적이다라고
3,0,시간의 분리는 급속히 세계화되는 동일화를 이끌었다
4,0, 이다
5,0,그래서 이제 자식들 이다
6,0,아저씨 이랬다
7,0,야 나 때는 편 너 너 나 때 진짜 이랬다
8,0,이래서 이랬다
9,0,다 보여 주고 마지막 결론은 이랬다
10,0,태원엔터테이먼트에 손해가 오는 거는 충분히 이해가 가는 일이니 보지 마세요 이랬다
11,0,막 이랬다
12,0,아 그래도 밖이 낫죠 내가 이랬다
13,0,엄마 안마해 주면서 이랬다
14,0,이랬다
15,0,딱 이랬다
16,0,수원에 가면서 권선 주공 삼차요 딱 이랬다
17,0,이러이러했다
18,0,언제나 이건 이렇다
19,0,내 남자 친구한테 내 마음은 어떻구 나는 이렇다
20,0,핸드폰 이쁘다
21,0,어 이거 너무 이쁘다
22,0,모양새 일단 이쁘다
23,0,이 색이 이쁘다
24,0,이쁘다
25,0,신부가 더 이쁘다
26,0,야 되게 이쁘다
27,0,아 되게 이쁘다
28,0,이쁘다
29,0,너무 이쁘다얘
31,0,이상하다
34,0,어우 이상하다
36,0,아 이상하다
37,0,이상하다
38,0,소리가 좀 이상하다
39,0,어 이상하다
40,0,내용 되게 이상하다
41,0,무 진짜 이상하다
42,0,잠깐만 이상하다
43,0,그 이상하다
44,0,어 이상하다
46,0,이상하다
47,0,이상하다 이게 아닌데 내가 알고 있는 거랑 너무 이상하다
0,0,나 담배꽁초 내가 줏었다
1,0,그까 그리고 그런 게 중요하다라고
2,0,노트북 좌석이냐 아니냐가 중요하다
3,0,그 수분을 특히 수분이 중요하다
4,0,논의 중이다라고만
5,0,거기는 다 중환자들이겠다
6,0,초반에 얘길 해 줘야겠다
7,0,그리구 그 진짜 주변 사람들이 많이 도와 줘야겠다
8,0,기왕 주는 거 이쁘게 해서 줘야겠다
9,0,아 명함 줘야겠다
10,0,음 어른들을 물론 안 해 줘야겠다
11,0,두들겨 패 줬다
12,0,그냥 평균 누구한테 가서 진짜 막 폭탄 소개시켜 줬다
13,0,그 언니가 맨 첨에 막 목에 매 줬다
14,0,내가 오빠한테 보여 줬다
15,0,옆에 중국 아저씨가 운전을 해 줬다
16,0,증감했다
17,0,아 지겹다
18,0,맨날 보는 컴퓨턴 지겹다
19,0,지나가다가
20,0,지나가다
21,0,좋은 시절 다 지나갔다
22,0,지루하다
23,0,야 거기기 지혜롭다
24,0,되게 구체적이고 직접적이다
25,0,은 진보다
26,0,쓰리디 액션 해 가지고 우리 나라 많이 뭐 진보했다
27,0,집이다
28,0,되게 징그럽다
29,0,징그럽다
30,0,짤랐다
31,0,짱이겠다
32,0,와 짱이다
33,0,캡쑝 짱이다
34,0,되게 쪼끄마하다
35,0,으 되게 찌직거리겠다
36,0,  여기다 찍었다
37,0,여기 딱 찍었다
38,0,그래서 애들하고 같이 다 사진을 찍었다
39,0,그 말에 나 왕좌절해서 난 이제 찍혔다
40,0,야 새끼손가락으로 살짝 찔렀다
41,0,디지털 싸운드가 왠지 차갑다
42,0,바깥이 더우면 몸이 차갑다
43,0,천 원 차이다
44,0,착하다
45,0,그리고 여기에서 우리 이런 것도 찾았다
46,0,숨어 있던 낙지를 찾았다
47,0,그니까는 내 밑에 사원이 많이 채웠었다
48,0,이거 이거 잘못 채점했다
49,0,바닐라 향을 첨가했다
0,0,손자 먼저 가라
1,0,어디어디 가라
2,0,가라
3,0,교육청에서 오라 가라
4,0,뭐 일부 강경파들을 모사한 거라
5,0,내기 족구 하는 거라
6,0,근데 그걸 자기한 자기가 처음 들어왔으니까 아무것도 모를 거라
7,0,웬 걸 한 시간두 안 잔 거라
8,0,여기 자대래 이러는 거라
9,0,아이 요새 엄마가 계속 구박을 하는 거라
10,0,아부지 낚시 간다구 네 시에 나 또 그거 때문에 깬 거라
11,0,아 이제 자야지 하구 딱 누웠는데 잠이 안 오는 거라
12,0,열라 부러운 거라
13,0,아니 무안이 아니구 아이 먹던 거라
14,0,날 샜는데 안 그치는 거라
15,0,처음부터 안 좋은 거라
16,0,거라
17,0,딱 그러는 거라
18,0,엄마가 궁금해하는 거라
19,0,이러구 딱 가 보래는 거라
20,0,컴퓨터 인제 지겨운 거라
21,0,고속도로 뻥 뚫린 거라
22,0,깬 거라
23,0,더 잠이 안 오는 거라
24,0,미치겠는 거라
25,0,선생님은 꽤 열심히 하는지 아는 거라
26,0,그게 인제 엘지에서 판매하는 건데 아침에 을 아래께 오다 보니까 지하도에서 그거 설명해 주고 막 그거 하나 주는 거라
27,0,근데 보통 카메라로 보통 필름으로 찍는 거라
28,0,평소에 오빠를 사모해 왔다고 고백하라
29,0,백이십오 사이에 있을 확률을 구하라
30,0,이거를 구하라
31,0,분산을 구하라
32,0,근데 톨게이트가 여러 군데라
33,0,기둘리라
34,0,달라
35,0,그거 사 달라
36,0,군사 편지부터 사제 편지 부쳐 달라
38,0,뭐 편지 부쳐 달라
39,0,지지자들은 노무현을 좀 지지해 달라
40,0,기회를 달라
41,0,이것 좀 내 달라
42,0,아 뭐 싸인해 달라
43,0,가만히 있어 달라
44,0,그러고 화장실 갈 때는 인터폰 해서 문 열어 달라
45,0,이큐를 좀 어떻게 만져 달라
46,0,회신을 달라
47,0,네 콘센트만이라도 쓰게 해 달라
48,0,한참 있다 나온 후에 다시 올려 달라
49,0,이것 좀 내 달라 저것 좀 내 달라
0,0,뭐 우선은 넘겨 달라
1,0,슬기로운 여인이 되라
2,0,내가 했는데 너네 보지 마라
3,0,뭐 너 이거 하지 마라
5,0,웃기지 마라
6,0,너 진짜 하지 마라
7,0,무시하지 마라
8,0,오지 마라
9,0,근까 친 자기들 친분 없으면 자기들 서먹하니까 데려오지 마라
10,0,하지 마라
11,0,겪어 보지 않은 거에 대해서 평가하지 마라
12,0,이거 아니다 너네들 보지 마라
13,0,뭐 하지 마라
14,0,몇 명 탔는지는 얘기하지 마라
15,0,야 이런 얘기하지 마라
16,0,그러진 마라
17,0,하지 마라
18,0,목사님 씰데없는 질문하지 말라
19,0,하지 말라
22,0,너무 한쪽으로 치우치지 말라
23,0,근데 서태지 광적 팬들이 서태지를 우습게 만들지 말라
24,0,여행 갔다오구 나름대로 쓸 게 전혀 없게 되는 상황이라
25,0,걘 뭐든지 좀 굉장히 당차게 하는 스타일이라
26,0,자는 게 아니라
27,0,한 학기가 아니라
28,0,버스 카드가 아니라
29,0,거짓말이 아니라
30,0,아니 그게 아니라
31,0,분노하는 게 아니라
32,0,그게 아니라
34,0,여행이라
35,0,교육청에서 오라
36,0,여기 오라
37,0,삼월 십사 일이라
38,0,군대나 가서 조심하라
39,0,한 번만 보여 주라
40,0,지 지네들이 지네들이 피구선 우리들한테 치우라
41,0,내 친구는 출근을 안 하더라
42,0,통치권을 하라
43,0,근거를 제시를 하라
44,0,여기서는 삼십일 밴드로 막 하라
46,0,안 되면 되게 하라
0,0,나도 아직 안 갔잖아
1,0,우리 갔잖아
2,0,저번에는 선생님 녹 강연 녹음해 갔잖아
3,0,인도 갔잖아
4,0,특히 방학인데 내가 여행을 안 갔잖아
5,0,구월달에 갔잖아
6,0,하루 자고 갔잖아
7,0,근데 받아 갔잖아
8,0,거기 강원도잖아
9,0,저거는 말이 자율이지 다 강제였잖아
10,0,누누이 강조했잖아
11,0,우리 나라가 그게 강하잖아
12,0,강하잖아
13,0,또 감상에 강하잖아
14,0,난 누군지 알 것 같아
15,0,효과가 놀라운 거 같아
16,0,개념을 잡기가 어려운 거 같아
17,0,제대로 대답하는 게 늘어나는 거 같아
18,0,맞는 말인 거 같아
19,0,좀 그런 게 있는 거 같아
20,0,내가 혼자 발표 한 적은 별로 없는 거 같아
21,0,내 친구도 그걸 좀 느꼈을 거 같아
22,0,나 작품 될 거 같아
23,0,들어가서 난 딴 회의는 안 하고 난 편집회의만 하는 거 같아
24,0,안 나갈 거 같아
25,0,미리미리 해야 될 것 같아
26,0,제일 요고나 요게 답이 될 것 같잖아
27,0,뭐 무슨 영화 한 편 보는 거 같잖 영화 찍는 거 같잖아
28,0,좀 빨리 끝내 줄 거 같잖아
29,0,그런 게 너무 아까울 거 같잖아
30,0,음 꼭 왜 꼭 그런 거 같잖아
31,0,어쩐지 좀 그런 거 같잖아
32,0,밤 맛 같잖아
33,0,딴 사람 같잖아
34,0,잡구 있어도 옆으로 떨어질 것 같잖아
35,0,근데 너는 새로운 소스를 또 개발하잖아
36,0,동시 개봉됐었잖아
37,0,그거 개봉하잖아
38,0,그게 작년에 개봉했잖아
39,0,십 개월이잖아
40,0,저거는 열 여섯 개잖아
41,0,쟤 걔잖아
42,0,아 이거는 아니다 그래서 다시 바꾼 거래잖아
43,0,가끔 거부하잖아
44,0,이것도 그때 내려진 거잖아
45,0,짜는 거잖아
46,0,그래서 휠씬 이게 큰 거잖아
47,0,사 사십보다 적게 되면은 요기가 더 큰 거잖아
48,0,이게 전체 소비한 거잖아
49,0,기준이 정해져 있는 거잖아
0,0,보스 같은 거 괜찮아
1,0,아 괜찮아
2,0,괜찮아
3,0,근데 애가 너무 괜찮아
4,0,어 괜찮아
5,0,아이 괜찮아
6,0,또 다들 또 괜찮아
7,0,괜찮아
9,0,괜찮아
10,0,아냐 괜찮아 괜찮아
11,0,아냐 괜찮아
13,0,신화와 문화도 괜찮아
14,0,패션학 개론 언니 괜찮아
15,0,언니 이거 괜찮아
16,0,괜찮아
18,0,챙이 좀 넓은 거 밀짚모자 써두 괜찮아
21,0,아냐 아냐 괜찮아
22,0,지금 괜찮아
23,0,나 괜찮아
24,0,좀 화질은 괜찮아
25,0,씨티극장 뒤쪽으로는 좀 괜찮아
26,0,굉장히 괜찮아
27,0,크다 그런 데 가면 맛 괜찮아
28,0,아 요새 수영장 괜찮아
30,0,아니야 익숙하면 괜찮아
31,0,난 아무거나 돼도 괜찮아
32,0,그러 그런 것두 괜찮아
33,0,그럼 얼마까진 괜찮아
34,0,요즘 소프트웨어 단속 때문에 그쪽은 괜찮아
35,0,아 괜찮아
38,0,아니 아 괜찮아요 괜찮아
39,0,가격도 괜찮아
40,0,어 근데 의외로 그 나름대로 내용 괜찮잖아
41,0,기능적이고 괜찮잖아
42,0,찹쌀떡 그런 거 괜찮잖아
43,0,월요일도 괜찮잖아
44,0,어 괴로와
45,0,솔직히 괴로와
46,0,그 극동 아시아의 세력 확장의 교 교두보잖아
47,0,처음 인제 새내기 교사잖아
48,0,그래 가지고 집에서 좀 아빠가 그래두 교육자잖아
49,0,구라치잖아
0,0,그렇잖아
1,0,뭐랄까 좀 정신 없고 그렇잖아
2,0,그것도 쭘 그냥 먹기에는 사실 좀 그렇잖아
3,0,근데 그렇잖아
4,0,근데 회사 안에 놔두기 좀 그렇잖아
5,0,그렇잖아
6,0,거기는 원래 그렇잖아
7,0,우리 세대 우리 세대는 그렇잖아
8,0,아무리 시원해두 망망대해에서 혼자 둥둥 떠 있긴 좀 그렇잖아
9,0,많이 싸워서 그렇잖아
10,0,받아도 그냥 좀 보내기 그렇잖아
11,0,아 배고프다고 막 먹기가 좀 그렇잖아
12,0,입구 오기가 좀 그렇잖아
13,0,좀 그렇잖아
14,0,아 걔네는 왜냐면 걔네는 삼학년 학부제 초기라서 극과 극이었잖아
15,0,지금두 이렇게 뭐 이렇게 뭐 간지러워서 긁잖아
16,0,걔 올림픽 금메달리스트잖아
17,0,금붕어잖아
18,0,금요일이잖아
19,0,거기서 딱 선을 긋잖아
20,0,기다렸잖아
21,0,월매가 기생이니까 춘향은 당연히 기생이잖아
22,0,자랑하고 이런 거 기억하잖아
23,0,우리는 잡다한 거 기억하잖아
24,0,오빠들 또 안 이쁜 애 데려가면은 기절하잖아
25,0,근데 그 되게 길잖아
26,0,간부들은 외박이 이박 삼일이 길잖아
27,0,내 내 주황 모자 앞에 굉장히 길잖아
28,0,야구 모자 길잖아
29,0,꽤 길잖아
30,0,까다로와
31,0,운전을 많이 한 사람 얼굴 까맣잖아
32,0,그 사람이 너무 까불잖아
33,0,그거 땜에 점수 깎였잖아
34,0,조선일보가 편집이 깔끔하잖아
35,0,나도 있어 전용선 깔았잖아
36,0,어 왜 깜찍하잖아
37,0,깨졌잖아
38,0,호남당 카 호남당을 벗을 카드를 꺼냈잖아
39,0,카드를 꺼냈잖아
40,0,어 사실 껄렁껄렁하잖아
41,0,원래 다들 소심해 가지구 그래두 꼽아
42,0,무릎을 딱 그 앞에 꿇잖아
43,0,꿰맸잖아
44,0,하루 딱 알려 주는데 하루 만에 자기가 줄줄줄 꿰잖아
45,0,맥이 지금 끊겼잖아
46,0,메가패스 잘 끊기잖아
47,0,근데 금방 끝나잖아
48,0,특차는 지금 끝났잖아
49,0,봄 농활은 끝났잖아
0,0,일단 달잖아
1,0,맛이 달짝지근하잖아
2,0,답답하잖아
3,0,그까 여기서는 이렇게 흰색 와이셔츠 그러 흰색 남방 같은 거 입으면 까매지는 게 당연하잖아
4,0,되게 혹사 당하잖아
5,0,성희롱 당했잖아
6,0,안에서 총격이 나니까 당황스럽잖아
7,0,더락이잖아
8,0,수영장 왜 요새 장마 지기 전에 덥잖아
9,0,되게 열 네 살 때 데뷔했잖아
10,0,풍연 동기도 이렇게 풍연이란 이름으로 묶여 있는 그런 데잖아
11,0,아 옷걸이 있는 데는 거기는 큰 큰 데잖아
12,0,근데 그 거기서 중요한 인물이 이 도령이잖아
13,0,오일 만에 도망쳤잖아
14,0,어 완전히 모 아니면 도잖아
15,0,되게 독특하잖아
16,0,그냥 버리는 돈이잖아
17,0,한 번 그러면 애들이 눈치가 삭 한 번 돌아
18,0,띡 앉았는데 머리가 빙 돌아
19,0,어떻게 돼 계속 돌아가잖아
20,0,뜩 막 팬이니까 막 눈이 확 돌아가잖아
21,0,근데 날프네이더한테 막 화 비난에 화살이 돌아오잖아
22,0,동족이잖아
23,0,이암 돼지띠잖아
24,0,개 담에 돼지잖아
25,0,중간고사 때는 칠십 점 안 됐었잖아
26,0,됐잖아
27,0,그니까 두 달 됐잖아
28,0,인제 솔직히 반미는 대중화 완전히 됐잖아
29,0,다 세계가 블록화 됐잖아
30,0,바보가 됐잖아
31,0,미영 언니랑 커플이 됐잖아
32,0,육개월 정도밖에 안 됐잖아
33,0,옛날에는 아예 그냥 바꿔 와야 됐잖아
34,0, 됐잖아
35,0,이 오빠만 있으면 된다 막 이랬는데 지금은 인제 나이가 들었으니까 좀 현실적이 됐잖아
36,0,근데 나는 다 다 됐잖아
37,0,걔 나하고 같이 졸업하게 됐잖아
38,0,어느 정도 합의는 되잖아
39,0,그럴라면 솔직히 내가 보고 판단해야 되잖아
40,0,빨리빨리 업데이트가 되잖아
41,0,수능만 죽어라 공부하면 되잖아
42,0,그래도 육십오에서 되잖아
43,0,되잖아
44,0,선형이 이 정도 되잖아
45,0,여긴 몇 만 원 되잖아
46,0,요고만 하면 되잖아
47,0,이런 기준이 있어야 되잖아
48,0,그 중간엔 계속 보여야 되잖아
49,0,오월 안에 가야 되잖아
0,0,반론은 되게 많아
1,0,우리 같은 사람이 꽤 많아
2,0,내 동생 말고도 피해 당한 사람이 많아
3,0,아니 하는 게 많아
4,0,아 그런 선생님들 그런 애들 많아
5,0,그런 거 되게 많아
6,0,엄청 많아
7,0,육군 진짜 쓸데없는 거 많아
8,0,근데 광고도 지금 보면 되게 많아
9,0,부자 세습은 아니 아니었을 거란 얘기가 되게 많아
10,0,어떤 사람이 돈이 되게 많아
11,0,불만이 너무 많아
12,0,노란 모래일 가능성이 많아
13,0,일곱시 사십분이라도 사람 되게 많아
14,0,일 번이 젤 나이가 많아
15,0,꽤 많아
16,0,그냥 그렇게 보면 된다고 이런 식으로 말하는 사람들 많아
17,0,보다 보면 되게 막 어이없을 때가 많아
18,0,네다섯 명 가면 너무 많아
19,0,너무 많아
20,0,매트릭스가 되게 많아
21,0,애들 애들 유명한 거 나 진짜 모르는 거 되게 많아
22,0,나두 되게 보고 싶은 영화 진짜 많아
23,0,그래서 한글 자막이 없는 게 되게 많아
24,0,안 쓸 때가 많아
25,0,그럴 때는 불꽃이 튀었다고 착각하는 상황이 많아
26,0,되게 재밌는 거 많아
27,0,많아
28,0,둘이서 할 수 있는 게 있어 재밌어 할 거 많아
29,0,내가 말이 좀 많아
30,0,굉장히 돈이 많은 사람이었어 근데 나이가 좀 많아
31,0,아니 내가 휴학해서 와서 좀 남자에 관심이 많아
32,0,그거 주위에 있는 애들 그냥 보여 주면은 되게 신기하다는 애들 많아
33,0,왜 이렇게 돈이 많아
34,0,오빠랑 나랑은 진짜 트러블이 많아
35,0,사람들 되게 많아
36,0,조직 많아
37,0,습기가 너무 많아
38,0,어 요즘에 증명서 떼러 온 애들이 왜케 많아
39,0,이겨야 되는 사람들 많아
40,0,저거 많아
41,0,많아
42,0,근데 왜 이렇게 애를 울 나란 못 못 낳는 여자가 자연 분만으로 못 낳는 애가 왜 그렇게 많아
43,0,뭐가 많아
44,0,으슥한 데가 많아
45,0,사람 많아
46,0,근데 극장이 더 되게 많아졌잖아
47,0,실직자들이 많아지잖아
48,0,개인적이고 뭐 그런 것이 아닌가 뭐 그런 얘기가 많았잖아
49,0,많았잖아
0,0,바람이 많이 불잖아
1,0,맨날 손이 붓잖아
2,0,같이 붙었잖아
3,0,인제 떠블류엠에이 화일은 엠에이는 요새 엠에이 화일은 요새 맞춰진 형식이라서 저작권료 시비가 아직 안 붙었잖아
4,0,두 시간 타구 도로 주행 봐서 붙었잖아
5,0,그리구 막 현대 자동차 거기에 써 붙였잖아
6,0,왜 꼭 그런 거 붙잖아
7,0,솔직히 까스가 없으면 불이 안 붙잖아
8,0,근데 그런 데서 아르바이트하면 아르바이트 또래가 또 비슷비슷하잖아
9,0,뭐지 겐조 그런 거는 물향 비슷하잖아
10,0,저번에 술 마실 때 되게 비슷하잖아
11,0,백재현이 춤추는 거랑 비슷하잖아
12,0,옷 비슷하잖아
13,0,근까 원래 비싸잖아
14,0,비싸잖아
15,0,되게 비싸잖아
16,0,밑에 롤 케잌 밑에 자리가 많이 비잖아
